	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
22	AI-XC	20131119122054	1000	1000	A	N	N	F	701718	5	10593159	Y	53299	I think so because, 6.060 is greater than 6.059. It is actually .001 more than 6.059 which makes the comparision correct. There are other answers that  will fit the equation too.																				
23	AI-XC	20131119122054	1000	1000	W	N	N	F	701779	5	10593219	Y	53299	I got the digit 7 in the equation 6.059 < 6.0?0 because 6.070 is more than 6.059. I could have also used the digits 6, 8, or 9 if I wanted to.																				
24	AI-XC	20131119122054	1000	1000	H			M	701799	5	10593273	Y	53299	I think the answer is 6 in the blank																				
25	AI-XC	20131119122054	1000	1000	B	Y	N	M	701822	5	10593279	Y	53299	THE ANSWER IS INCORRECT BECAUSE THE ANSWER THAT IS CHOSIN IS LEST THAN THE OTHER																				
26	AI-XC	20131119122054	1000	1000	H	Y	Y	F	701973	5	10593332	Y	53299	6.060 is greater than 6.059.																				
27	AI-XC	20131119122054	1000	1000	W	N	N	M	701976	5	10593381	Y	53299	6																				
28	AI-XC	20131119122054	1000	1000	W	N	N	M	702103	5	10593383	Y	53299	6.060 is 0.01 >then 6.059																				
29	AI-XC	20131119122054	1000	1000	H	N	Y	M	702223	5	10593387	Y	53299	6.059<6.060 is correct because 59<60																				
30	AI-XC	20131119122054	1000	1000	W	Y	N	M	702260	5	10593392	Y	53299	How I got my answer is by adding 0.060 to 6.0?0 equals 6.060 which is greater than 6.059.																				
31	AI-XC	20131119122054	1000	1000	W	N	N	M	702298	5	10593397	Y	53299	I chose 6 because the first decimal is 6.059 and the one I have to complete is 6.0?0 in the ? space I put 6.																				
32	AI-XC	20131119122054	1000	1000	NR			F	702384	5	10593449	Y	53299	well were the opening is should point to the greatest so i had to put an higher number there so i put six and my answer is 6.060																				
33	AI-XC	20131119122054	1000	1000	A		Y	M	702410	5	10593456	Y	53299	i know that 6.0?0 got to be higher than 6.059. so i think one number higher than 59. so i put 6.																				
34	AI-XC	20131119122054	1000	1000	NR			F	702603	5	10593506	Y	53299	You replace the question mark with a greater digit because its a greater symbol pointing at 6.0?0. it would turn into 6.060.																				
35	AI-XC	20131119122054	1000	1000	W			F	702620	5	10593513	Y	53299	want I did was looked at the was the sign and it was a less than sign.I got my number by looking at the 5 and 6 is bigger.																				
36	AI-XC	20131119122054	1000	1000	W	N	N	F	702678	5	10593520	Y	53299	i got this answer because i knew the answer needed to be bigger than 6.059 and i knew well one of the closest ones to that answer that is still bigger than that answer is 6.060																				
37	AI-XC	20131119122054	1000	1000	H	N	N	F	702721	5	10593623	Y	53299	If 6.059 is less than 6.0?0 then that means the ? would have to equal 6.060.																				
38	AI-XC	20131119122054	1000	1000	NR			M	702756	5	10593627	Y	53299	the missing number is six because they rounded 59 to 60																				
39	AI-XC	20131119122054	1000	1000	W	N	N	F	702823	5	10593633	Y	53299	The answer is six because the second nuber is greater.																				
40	AI-XC	20131119122054	1000	1000	W			M	702926	5	10593640	Y	53299	LESS THAN																				
41	AI-XC	20131119122054	1000	1000	NR			F	702963	5	10593692	Y	53299	6.059 is less than 6.0?0 because the ? has to represent a number that would be higher than 59.																				
42	AI-XC	20131119122054	1000	1000	NR			M	703038	5	10593700	Y	53299	6.059 is less than any number under6.060																				
43	AI-XC	20131119122054	1000	1000	A	N	N	M	703059	5	10593758	Y	53299	The question mark resembles a number 6 or higher, because the number with the question mark is higher.																				
44	AI-XC	20131119122054	1000	1000	NR			M	703195	5	10593802	Y	53299	The sign is a less than sign because the number in the hundreths place is greater than 5, so it would be 6.																				
45	AI-XC	20131119122054	1000	1000	W	N	N	F	703230	5	10593806	Y	53299	the missing number would be 6 because the mouth is opening to the greater number																				
46	AI-XC	20131119122054	1000	1000	H	N	N	M	703238	5	10593810	Y	53299	It is 6 because if it was 5 it would be less then 6																				
47	AI-XC	20131119122054	1000	1000	NR			F	703251	5	10593817	Y	53299	You go from your left to your right,when comparing.but if your digits are the same move on to the next digit,and if you have different digits find wich one is greater.In this comparison I have to put a digit greater than the number 5.																				
48	AI-XC	20131119122054	1000	1000	H	Y	Y	F	703272	5	10593863	Y	53299	You  have  to  make  the  number  bigger.																				
49	AI-XC	20131119122054	1000	1000	W	N	N	M	703352	5	10593867	Y	53299	the question mark has to be higher than 5																				
50	AI-XC	20131119122054	1000	1000	NR			M	703395	5	10593871	Y	53299	well six and six are equal and so is zero and zero but five and six are not, six is bigger than five so 6.060 is bigger than 6.059																				
51	AI-XC	20131119122054	1000	1000	W	N	N	F	703408	5	10593874	Y	53299	well, i know that 6.0?0 is the bigger number so you have to turn the question mark into a number bigger than 5. so i would have the answer 6.070.																				
52	AI-XC	20131119122054	1000	1000	B			M	703456	5	10593956	Y	53299	I DONT KNOOOOOOOOWWWWWWWWWW!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!																				
53	AI-XC	20131119122054	1000	1000	A			F	703461	5	10594004	Y	53299	I think the answer might be 5 because that's the smallest than6.o59.																				
54	AI-XC	20131119122054	1000	1000	NR			F	703492	5	10594008	Y	53299	6.059<6.0 because they both have 6 as a whole number but one of them has .059 and the other has .000																				
55	AI-XC	20131119122054	1000	1000	W			M	703641	5	10594014	Y	53299	You can't get the answere it because we don't have the full prbem yet.																				
56	AI-XC	20131119122054	1000	1000	H	N	N	M	703839	5	10594060	Y	53299	6.0?0 is probably bigger than the other one																				
57	AI-XC	20131119122054	1000	1000	W	N	N	M	703860	5	10594109	Y	53299	Because that question mark could be anything! It could be a 6, or a 7, or anything!																				
58	AI-XC	20131119122054	1000	1000	W	N	N	M	703866	5	10594114	Y	53299	that is my awnser because 6.059 is bigger than 6.000																				
59	AI-XC	20131119122054	1000	1000	W	N	N	F	704045	5	10594120	Y	53299	It would be 6 because 6.059 is less than 6.060																				
60	AI-XC	20131119122054	1000	1000	H	Y	N	F	704098	5	10594166	Y	53299	4973																				
61	AI-XC	20131119122054	1000	1000	H	N	N	F	704104	5	10594171	Y	53299	there is a comparison of 1 number																				
62	AI-XC	20131119122054	1000	1000	W	N	N	M	704186	5	10594216	Y	53299	6.059is not eqal to 6.050																				
63	AI-XC	20131119122054	1000	1000	W	N	N	M	704188	5	10594261	Y	53299	This is because 6.060 is greater than 6.059																				
64	AI-XC	20131119122054	1000	1000	H	N	Y	F	704354	5	10594263	Y	53299	First think what is greater than 6.059 and just put 6.060																				
65	AI-XC	20131119122054	1000	1000	W	Y	N	F	704396	5	10594267	Y	53299	IT CAN BE A 6 RO HIER																				
66	AI-XC	20131119122054	1000	1000	H	N	N	F	704407	5	10594272	Y	53299	it could  be 6 because 6.060 is smaller than 6.o59																				
67	AI-XC	20131119122054	1000	1000	H	N	Y	M	704614	5	10594279	Y	53299	because 6.059 is smaller than 6.060																				
68	AI-XC	20131119122054	1000	1000	A			M	704794	5	10594319	Y	53299	Two-fifths is too many,five over two is way to much , and two-tenths is the same as one -fifths so it leaves me with only one-tenths .																				
69	AI-XC	20131119122054	1000	1000	NR			F	704844	5	10594364	Y	53299	the question mark would be the number zero.																				
70	AI-XC	20131119122054	1000	1000	W	N	N	M	704850	5	10594369	Y	53299	The answer to number five is six. I got this answer because in the problem, six (or ?) comes before the second zero so the six is sixty which is a higher number than 59.																				
71	AI-XC	20131119122054	1000	1000	W	N	N	F	704968	5	10594377	Y	53299	6.060 is greater than 6.059 because there is a 6 in the hundredths place instead of a five.																				
72	AI-XC	20131119122054	1000	1000	NR			M	704981	5	10594421	Y	53299	zero because .059 is greater then just .000																				
73	AI-XC	20131119122054	1000	1000	NR			M	704984	5	10594423	Y	53299	if there is 6.059 you can just add 0.001 to it and that makes it bigger.																				
74	AI-XC	20131119122054	1000	1000	A	N	N	M	705006	5	10594426	Y	53299	6 hundreths can correctly complete this comparison because 6 hundreths is bigger than 5 hundreths.																				
75	AI-XC	20131119122054	1000	1000	B	N	N	F	705055	5	10594431	Y	53299	the reason it is greater is because its a fraction and one decimal is always greater then the other 1/1 is bigger then 1/2																				
76	AI-XC	20131119122054	1000	1000	W			M	705060	5	10594437	Y	53299	if i enter 6 in the comparsion it will make the comparison true.  6.059 < 6.060																				
77	AI-XC	20131119122054	1000	1000	W	N	N	F	705085	5	10594481	Y	53299	I put in 7 because if you put in a 7 the number would be 6.070 and 6.070 is bigger than 6.059.																				
78	AI-XC	20131119122054	1000	1000	W	N	N	F	705102	5	10594483	Y	53299	You would put a 6 or higher because .059 + .001 = .060 , which would make that number higher.																				
79	AI-XC	20131119122054	1000	1000	W	N	N	M	705123	5	10594486	Y	53299	I think the number should be six because it is one digit bigger.																				
80	AI-XC	20131119122054	1000	1000	W	N	N	F	705141	5	10594490	Y	53299	6.059 would be smaller than 6.060 because 60 is bigger then 59.																				
81	AI-XC	20131119122054	1000	1000	B			M	705162	5	10594495	Y	53299	The first two digits can be the same but the mouth is facing the 6.0?0so the ? mark got to be bigger than the other number.																				
82	AI-XC	20131119122054	1000	1000	H	N	N	M	705193	5	10594500	Y	53299	because  6.060 is greater than 6.059																				
83	AI-XC	20131119122054	1000	1000	W	N	N	F	705229	5	10594544	Y	53299	I think there should be a 6 there because 6 is higer than 5 and the greater number is 6.060 so the number between the two 0's is a 6.																				
84	AI-XC	20131119122054	1000	1000	W	N	N	F	705313	5	10594547	Y	53299	The question mark on the would have to be six or greater.  If it is lower than six, the comparison would be wrong.  You could use six, seven, eight, nine, etc.																				
85	AI-XC	20131119122054	1000	1000	W	Y	N	F	705348	5	10594552	Y	53299	if you look at the ploblom then you can figure it out.																				
86	AI-XC	20131119122054	1000	1000	W	N	N	M	705354	5	10594558	Y	53299	That would work because 0.60 equals 60/100. Then 0.59 equals 59/100 so 6.060 would be bigger.																				
87	AI-XC	20131119122054	1000	1000	NR			M	705432	5	10594632	Y	53299	6 would work because then it would be 6.059<6.060. 6.060 is one-thousandth larger than 6.059.																				
88	AI-XC	20131119122054	1000	1000	NR			M	705436	5	10594640	Y	53299	of you take out everything but 59 and ?0, you can see the equasion better. so if you add a six, to ?0, you get 60. 60 is greater than 59.																				
89	AI-XC	20131119122054	1000	1000	W	N	N	M	705447	5	10594683	Y	53299	6.059 is greater than 6.0																				
90	AI-XC	20131119122054	1000	1000	NR			F	705546	5	10594687	Y	53299	I put a 6 because one more than 59 is 60.																				
91	AI-XC	20131119122054	1000	1000	W			F	705577	5	10594693	Y	53299	Well, if you look at 6.059 the number that has to be bigger the digit would have to be higher than 5 so it could be 6,7,8 or 9 so I though it coulld just be 6 so the answer would be correctly heres the problem.                 6.059<6.060     right!!!																				
92	AI-XC	20131119122054	1000	1000	W	N	N	F	705582	5	10594731	Y	53299	This one is probobly bigger well mabey idk i am just piloting a test and guessing on it so yea.																				
93	AI-XC	20131119122054	1000	1000	W	N	N	M	705602	5	10594769	Y	53299	the first number has 6.059 so I did 6.070 and that would make the number bigger																				
94	AI-XC	20131119122054	1000	1000	W	N	N	F	705630	5	10594776	Y	53299	I got that answer because 6.060 is greater than 6.059.																				
95	AI-XC	20131119122054	1000	1000	A		Y	M	705650	5	10594853	Y	53299	6.060 is my answer because 6.060 is bigger than 6.059																				
96	AI-XC	20131119122054	1000	1000	H	N	N	F	705716	5	10594860	Y	53299	So  6.059<6.060 beacuse that makes the eqation ture																				
97	AI-XC	20131119122054	1000	1000	NR			M	705841	5	10594906	Y	53299	my answeer is 7 because it is biggger than 6.059.																				
98	AI-XC	20131119122054	1000	1000	H	N	N	M	705866	5	10594913	Y	53299	It is 5 because anithing under 6.059 is corect and 6.050 is under 6.059.																				
99	AI-XC	20131119122054	1000	1000	NR			M	705896	5	10594989	Y	53299	The comparison could be write or wrong because if you put a number lower than 5 than the comparison would be correct.																				
100	AI-XC	20131119122054	1000	1000	H	N	N	M	706030	5	10594995	Y	53299	in 6.059 the 9 is bigger than 4 so the 5 gets rouded and turns in to a 6 but in but in 6.0?0 the 0 is less then 4 so the number to the left of it stays the same so if you put a 7 it is bigger than 6.																				
101	AI-XC	20131119122054	1000	1000	W	N		M	706111	5	10595032	Y	53299	because 6.060 is bigger than 6.059																				
102	AI-XC	20131119122054	1000	1000	B	N	N	M	706368	5	10595038	Y	53299	pick a number bigger than 6.059																				
103	AI-XC	20131119122054	1000	1000	W	Y	N	M	706438	5	10595081	Y	53299	6.060 is more than 6.059.																				
104	AI-XC	20131119122054	1000	1000	B	N	N	M	706477	5	10595083	Y	53299	It would be five because																				
105	AI-XC	20131119122054	1000	1000	W	N	N	F	706605	5	10595087	Y	53299	It would be 60 because 6.059 is less then 6.060.																				
106	AI-XC	20131119122054	1000	1000	NR			M	706621	5	10595091	Y	53299	it would be 6 because its a biger number 6.060																				
107	AI-XC	20131119122054	1000	1000	H	N	N	F	706704	5	10595097	Y	53299	59 is smaller than 60																				
108	AI-XC	20131119122054	1000	1000	NR			M	706743	5	10595137	Y	53299	I got this answer by knowing that 6.06= 6.060 and 6.059 is is smaller than 6.060 because the 6 is bigger than 5 in the hundreths place.																				
109	AI-XC	20131119122054	1000	1000	H			M	706755	5	10595181	Y	53299	I chose 6 for my answer because I was campareing 6.059 and 6.0?0 and if i put 6 in the space it would be one more then the other number because the test said that 6.0?0 was the bigger anser																				
110	AI-XC	20131119122054	1000	1000	W			F	706861	5	10595183	Y	53299	Wrong, because 6.059 is bigger than 6.0?0																				
111	AI-XC	20131119122054	1000	1000	NR			M	706902	5	10595187	Y	53299	I think it is 6.060 because the alligater wants to eat it																				
112	AI-XC	20131119122054	1000	1000	W	N	N	F	706945	5	10595192	Y	53299	6.059 is smaller then 6.060 because the bigger the desamole number the bigger the number i just asumed that it bigger number would be 6.060 because then it would be higher the 6.059																				
113	AI-XC	20131119122054	1000	1000	W	N	N	M	706960	5	10595199	Y	53299	To get 6.0 something greater than 6.059, you have to fill the hundredths place with a number greaterthan 5.																				
114	AI-XC	20131119122054	1000	1000	W	N	N	F	707022	5	10595241	Y	53299	they  are  almost  the  same  but it  need's  a  5  and  a  9																				
115	AI-XC	20131119122054	1000	1000	H	N	N	F	707073	5	10595243	Y	53299	6.0?0 is grader because on the ? you can put any number to make bigger then the other one like you can put 6.070																				
116	AI-XC	20131119122054	1000	1000	H	N	N	M	707151	5	10595247	Y	53299	Cause 4 is smaller then 5																				
117	AI-XC	20131119122054	1000	1000	H	N	N	M	707154	5	10595251	Y	53299	If 6.056 is < 6.0?0 then the ? number has to be bigger then 5.																				
118	AI-XC	20131119122054	1000	1000	B	Y	N	M	707207	5	10595257	Y	53299	if you x it you get 39659																				
119	AI-XC	20131119122054	1000	1000	W	N	N	M	707222	5	10595293	Y	53299	6.059>6.OOO																				
120	AI-XC	20131119122054	1000	1000	H	Y	Y	M	707223	5	10595321	Y	53299	the problem is simple i solved it by looking if the ? is lower than 59																				
121	AI-XC	20131119122054	1000	1000	H	N	Y	M	707325	5	10595323	Y	53299	I chose 9 because if you see the passage it is showing you that 6.0?0 is greather then 6.059 and i chose 9 because 6.090 is actually greater than 6.059 thats why i chose the number 9 to be my finale answer.																				
122	AI-XC	20131119122054	1000	1000	W			F	707389	5	10595328	Y	53299	I answered 6.080 because the comparison says that 6.059 is bigger than the othe number. 6.080 is bigger than 6.059 so thats why I put it there to fill in the Question.																				
123	AI-XC	20131119122054	1000	1000	H	N	Y	F	707422	5	10595334	Y	53299	If you round 6.059 to the nearest hundredths place the answer will be 6.060.																				
124	AI-XC	20131119122054	1000	1000	H	Y	Y	M	707498	5	10595339	Y	53299	It is my answer because it has grater numbers																				
125	AI-XC	20131119122054	1000	1000	W		N	M	707547	5	10595372	Y	53299	6.00 is greater than 6.059 because 6.059 has more points past the decimal.																				
126	AI-XC	20131119122054	1000	1000	W	N	N	M	707656	5	10595378	Y	53299	because 9 is bigger then 5																				
127	AI-XC	20131119122054	1000	1000	W		N	F	707667	5	10595406	Y	53299	I put that answer because 6.059 will be less than 6.010																				
128	AI-XC	20131119122054	1000	1000	H	N	Y	F	707672	5	10595412	Y	53299	It is a greater number than 6.059 that is why they have the greater sign on the number.																				
129	AI-XC	20131119122054	1000	1000	H	N	Y	M	707777	5	10595418	Y	53299	i put a zero because it belonged thier																				
130	AI-XC	20131119122054	1000	1000	NR			F	707780	5	10595455	Y	53299	there is a 59 t the end and thats greater than the zero in the end of the other one so 6.059 is greater than 6.0																				
131	AI-XC	20131119122054	1000	1000	W	N	N	F	707929	5	10595489	Y	53299	If 6.059 is less then the other number needs to be a higher number/amount example; 6.077 it just needs to be highter then 6.059 for this problem.																				
132	AI-XC	20131119122054	1000	1000	H	N	Y	M	708014	5	10595497	Y	53299	you have to put a 7 between the zeros becouse 70 is bigger than 50.																				
133	AI-XC	20131119122054	1000	1000	I	Y	Y	M	708119	5	10595530	Y	53299	A																				
134	AI-XC	20131119122054	1000	1000	W	N	N	M	708176	5	10595537	Y	53299	6 AND FIFTY NINE HUNDREDTHS IS LESS THAN 90 HUNDRETHS																				
135	AI-XC	20131119122054	1000	1000	W	N	N	M	708192	5	10595568	Y	53299	if tou add a 6 it is 60 and its bigger than 59																				
136	AI-XC	20131119122054	1000	1000	A	N	N	M	708272	5	10595577	Y	53299	My answer is complete is because if You put a number that ranges from 6-9 in the ? it is correct																				
137	AI-XC	20131119122054	1000	1000	H	N	Y	F	708327	5	10595609	Y	53299	the right one is bigger because the other one is 6.059 and the other one may be 6.060																				
138	AI-XC	20131119122054	1000	1000	B			F	708603	5	10595618	Y	53299	I put a nine in the blank space																				
139	AI-XC	20131119122054	1000	1000	W	N	N	M	708614	5	10595653	Y	53299	there is a greater sign so it needs to be bigger for the other number																				
140	AI-XC	20131119122054	1000	1000	H	N	Y	M	708684	5	10595682	Y	53299	6.060 is bigger than 6.059																				
141	AI-XC	20131119122054	1000	1000	H	N	Y	F	708719	5	10595685	Y	53299	I GOT 12.059 BY ADDING 6.059 AND 6.0?0 and got 12.059																				
142	AI-XC	20131119122054	1000	1000	H	N	N	F	708813	5	10595690	Y	53299	it would be the number 6 because the comparison is 6.059 to 6.0?0 , it would be best to put the number 6 beacuse then it would be 6.059 less than 6.060																				
143	AI-XC	20131119122054	1000	1000	A	N	Y	M	708951	5	10595696	Y	53299	I don't no.																				
144	AI-XC	20131119122054	1000	1000	A	N	Y	M	708964	5	10595729	Y	53299	I think the answer is 6.060 becasue it is bigger than the other number and the aggilator is pointing it's mouth toward the ? answer so that menas the ? answer has to be bigger so I made it bigger or else I would be wrong.																				
145	AI-XC	20131119122054	1000	1000	H	N	Y	M	719434	5	10595736	Y	53299	I think it's 6.060 because 60 is greater than 59.																				
146	AI-XC	20131119122054	1000	1000	2	N	N	M	719710	5	10595762	Y	53299	It says that the # to the right is bigger than 6.059 so he # missing is 6 because it is 1 bigger that the one to the right.																				
147	AI-XC	20131119122054	1000	1000	NR			F	719794	5	10595765	Y	53299	in the number 6.0?0 i think it is 6.000																				
148	AI-XC	20131119122054	1000	1000	W	N	N	F	720994	5	10595769	Y	53299	You place a number that will make that number bigger. I got 6.060.																				
149	AI-XC	20131119122054	1000	1000	W	N	N	F	721039	5	10595775	Y	53299	The sign shows that they are not equal,but the sign does show that the right number is bigger than the left. They both start with a 6, both have a decmial point, and both have a zero after the decmial.The left number has the number 59, but the one on the right does not show if you add one number to 59 you get 60.																				
150	AI-XC	20131119122054	1000	1000	H	Y	N	M	721484	5	10595804	Y	53299	it will be 6 because it is larger																				
151	AI-XC	20131119122054	1000	1000	W	Y	N	F	721575	5	10595808	Y	53299	You just make the 6.0?0 smaller than 6.059 which is 6.000.																				
152	AI-XC	20131119122054	1000	1000	W			M	721688	5	10595814	Y	53299	There is no anwser the other one is bigger																				
153	AI-XC	20131119122054	1000	1000	W		N	F	721742	5	10595820	Y	53299	sence there is a zero at the end of the problem we can take off the zero and it will still be the same number. there for it can be from the number 1-9.																				
154	AI-XC	20131119122054	1000	1000	NR			F	721797	5	10595856	Y	53299	It would be 6 because it would be 60 that is bigger then 59.																				
155	AI-XC	20131119122054	1000	1000	NR		N	M	721961	5	10595884	Y	53299	60 is more than 49, even in decimals.																				
156	AI-XC	20131119122054	1000	1000	NR			M	721971	5	10595888	Y	53299	59																				
157	AI-XC	20131119122054	1000	1000	W	N	N	M	722578	5	10595894	Y	53299	3.14 is pi																				
158	AI-XC	20131119122054	1000	1000	W	Y	N	F	722718	5	10595941	Y	53299	6.059<6090																				
159	AI-XC	20131119122054	1000	1000	W	N	N	F	722756	5	10595945	Y	53299	Because you can round 5 up to make it biger then 6.059.																				
160	AI-XC	20131119122054	1000	1000	W	Y	N	M	722877	5	10595950	Y	53299	5678794923489-823-9825098587905829085																				
161	AI-XC	20131119122054	1000	1000	W	N		F	723140	5	10596042	Y	53299	well, 60 is bigger than 59 and the greater sign is pointing to the mystery one and i made the mystery one bigger so it completes the comparison																				
162	AI-XC	20131119122054	1000	1000	W	N	N	M	723399	5	10596045	Y	53299	you half to find what the number is buter grater than the other so i rounded 6.059 to the neeriest thousands  and got 6.060.																				
163	AI-XC	20131119122054	1000	1000	A	N	N	F	723494	5	10596050	Y	53299	I first look at the number on the other side and it is five, then I put a number higher in the missing place which is 6.																				
164	AI-XC	20131119122054	1000	1000	A	N	N	F	723600	5	10596055	Y	53299	6.059 is less than 6.0?0																				
165	AI-XC	20131119122054	1000	1000	H	N	N	F	723895	5	10596082	Y	53299	If it is larger on the other side then the decimal has to have a larger diget																				
166	AI-XC	20131119122054	1000	1000	W	N	N	M	723947	5	10596085	Y	53299	.60 is more than .59																				
167	AI-XC	20131119122054	1000	1000	H		N	F	724066	5	10596089	Y	53299	the number is supposed to be greater than 6.059  so i put a bigger number than 6.059 so the sentence could make sence																				
168	AI-XC	20131119122054	1000	1000	H		N	M	724371	5	10596095	Y	53299	I looked at the other number that had the I knew I could just add a 6.																				
169	AI-XC	20131119122054	1000	1000	H	N	N	M	724861	5	10596121	Y	53299	yu																				
170	AI-XC	20131119122054	1000	1000	B	N		F	724895	5	10596123	Y	53299	I think that the is answer is right  because 6.0?0is less than 6.059 because the the decimals goes in front the of the six																				
171	AI-XC	20131119122054	1000	1000	NR			F	724916	5	10596127	Y	53299	I know that 80 is bigger than 59 so I put the 8 where the questionmark is to make it 80.																				
172	AI-XC	20131119122054	1000	1000	H	N	Y	M	724934	5	10596132	Y	53299	0 is the answer because 6 is less than 6.059. Its because 6.059 is 59 hundreths greater.																				
173	AI-XC	20131119122054	1000	1000	W	N	N	M	724984	5	10596138	Y	53299	the number taht I chose is less than the shown number																				
174	AI-XC	20131119122054	1000	1000	A	N	N	F	725117	5	10596174	Y	53299	if 6.0?0 has to be bigger than 6.059 then you would round 6.0?0 by tens which would make it 6.060																				
175	AI-XC	20131119122054	1000	1000	B	N	N	M	725492	5	10596201	Y	53299	6.059 is less than 6.050																				
176	AI-XC	20131119122054	1000	1000	H	N	N	M	725539	5	10596203	Y	53299	6.059 is smaller because the five is inthe tenths place and the other one has six in the tenths																				
177	AI-XC	20131119122054	1000	1000	W	N	N	F	725996	5	10596207	Y	53299	It should be 6 or a number that is higher than 6 because it is bigger than 5.																				
