	AI_Prov_Name	File_Date	File_Count	Group_Count	Ethnicity	IEP	LEP	Gender	Ven_Stud_ID	Grade	Stud_Test_ID	Score_Flag	Item_ID	Item_Response	Final_Score	Data_Point	Read1_Date	Read1_ID	Read1_Score	Read1_Cond	Read2_Date	Read2_ID	Read2_Score	Read2_Cond	Read3_Date	Read3_ID	Read3_Score	Read3_Cond	Read5_Date	Read5_ID	Read5_Score	Read5_Cond	Alert_Code	Alert_ReaderID
20	AI-XC	20131119122100	500	500	NR			M	370225	7	10613306	Y	46450	They started it off like that so they can show what the storm looked like and how bad the storm was. plus, to show you were it was at. this happend just because the farmers had farmed for to long.																				
21	AI-XC	20131119122100	500	500	H	Y	Y	M	374593	7	10613308	Y	46450	i didnt get it																				
22	AI-XC	20131119122100	500	500	NR			M	375545	7	10613309	Y	46450	It informs people about what happened during the time of the great depression and why it happened																				
23	AI-XC	20131119122100	500	500	H	N	Y	M	377062	7	10613311	Y	46450	A wind storm hit and took out a lot of farm land wich left lots of farmers with out farm land and cuoldent farm anything																				
24	AI-XC	20131119122100	500	500	A	N	N	M	377976	7	10613313	Y	46450	The effect with the scene of the Statue of Liberty is telling that dust storms hit the east side of the United States.																				
25	AI-XC	20131119122100	500	500	A	N	Y	F	377977	7	10613315	Y	46450	In the presentation, it said the wind connects electricity to control/power NYC. It's showing New York and the dust storms.																				
26	AI-XC	20131119122100	500	500	W	N		M	378417	7	10613317	Y	46450	The photo gives the presentation a sence of disaster because of the dust's distruction.																				
27	AI-XC	20131119122100	500	500	H	Y	Y	F	378484	7	10613318	Y	46450	when it became a black cloud the surrounding of it where all black, because the strom just stopped .																				
28	AI-XC	20131119122100	500	500	H	N	Y	M	378537	7	10613320	Y	46450	It all started by a wind and sand.																				
29	AI-XC	20131119122100	500	500	H			F	378629	7	10613322	Y	46450	there was a huge dust cloud																				
30	AI-XC	20131119122100	500	500	H	N	Y	F	378964	7	10613324	Y	46450	Because the sand storm hit New York where the statue of liberty is located.																				
31	AI-XC	20131119122100	500	500	H	N	N	F	380016	7	10613325	Y	46450	The effect of starting the presentation with a scene of the Statue of Liberty surrounded by a black cloud of dust is that people get a broad overview of what may have happened during the Dust Storm, and scince it is an American figure, it shows that the dust went all over America.																				
32	AI-XC	20131119122100	500	500	NR	Y		M	380689	7	10613327	Y	46450	The dust clouds are bad to the house thew power will go out a wait for hte dust clouds are over. when the dust clouds are over the dust in on top of hte house and you see nothing but the dust are harmful to your skin the leave pain on youre skin and leave red marks.																				
33	AI-XC	20131119122100	500	500	W	N	N	F	381057	7	10613329	Y	46450	It shows the beggining of the storm was in New York. You can see all the dust clouds forming over the statue.																				
34	AI-XC	20131119122100	500	500	NR			M	381304	7	10613331	Y	46450	The statue was surrounded by dust. New York city was hit by the dust storm																				
35	AI-XC	20131119122100	500	500	W			F	381538	7	10613333	Y	46450	I'm guessing it was started like that to show how bad it was and to start it off with a sadish depressed mood . . .																				
36	AI-XC	20131119122100	500	500	W			F	381539	7	10613335	Y	46450	the black cloud is a presentation of dust in the air.																				
37	AI-XC	20131119122100	500	500	W		N	F	381996	7	10613336	Y	46450	A storm made the the Statue of Liberty surrounded with black clouds, it was because farmers plowed and used up land, overfarming.																				
38	AI-XC	20131119122100	500	500	W			M	382114	7	10613338	Y	46450	the people staverd to death and moved somewhere else																				
39	AI-XC	20131119122100	500	500	B	N	N	F	382452	7	10613340	Y	46450	I think it was because of the sand storm because in the presentation all it talked about was the sand storm and how it destroyed things all over the world and how these sand storms caused major damage.																				
40	AI-XC	20131119122100	500	500	B		N	F	383025	7	10613342	Y	46450	I think personly that a stom or something was going happen beause I really dont read books about liberty.																				
41	AI-XC	20131119122100	500	500	H	N	N	F	383077	7	10613345	Y	46450	The effect of starting the presentation with a scene of the Statue of Liberty surrounded by a black cloud of dust was that the statue had become completely black because of the black cloud of dust and now they can't farm anymore.																				
42	AI-XC	20131119122100	500	500	H	N	N	F	383079	7	10613346	Y	46450	It had drout,winds.																				
43	AI-XC	20131119122100	500	500	H	N	Y	F	383407	7	10613348	Y	46450	The affect starting the presentation  is the Statue of Liberty in 1934 darkness start to show in New York and Chicago/ Boston.																				
44	AI-XC	20131119122100	500	500	W			M	383754	7	10613350	Y	46450	I tink that the statue was meant to show hope and strength.																				
45	AI-XC	20131119122100	500	500	H	Y	Y	M	384030	7	10613351	Y	46450	It show how huge the dust cloud is.																				
46	AI-XC	20131119122100	500	500	H	N	Y	F	384069	7	10613353	Y	46450	i think that this presentation is a good because they have a lot of information..																				
47	AI-XC	20131119122100	500	500	W	N	N	F	384088	7	10613355	Y	46450	In 1934, darkness falls across America. Dust storms hit New York, Chicago, and Boston.																				
48	AI-XC	20131119122100	500	500	H	N	N	M	384528	7	10613357	Y	46450	the storm was so destructive that it seemed to act with an evil purpose.																				
49	AI-XC	20131119122100	500	500	W	N	N	F	384614	7	10613359	Y	46450	audio not working																				
50	AI-XC	20131119122100	500	500	W	N	N	F	385288	7	10613361	Y	46450	They started out the video like that because they were talking about how ashes spread to New York, Chicago, and Boston.																				
51	AI-XC	20131119122100	500	500	H	N	N	F	386432	7	10613363	Y	46450	the picture with the statue of liberty surrounded by a black cloud of dust showed how showed abaut hoe much dust there was in the air.																				
52	AI-XC	20131119122100	500	500	W	N	N	F	386435	7	10613365	Y	46450	hi																				
53	AI-XC	20131119122100	500	500	W	N	N	M	386891	7	10613367	Y	46450	Beacause they want to show how a dusr storm would look																				
54	AI-XC	20131119122100	500	500	W	Y	N	M	387421	7	10613369	Y	46450	dust stormed hit new york,chicogo,tokyo,boston,ships did not know what was happening.																				
55	AI-XC	20131119122100	500	500	W	N	N	F	388274	7	10613371	Y	46450	The presentation begins saying the places that were first hit with dust storms.																				
56	AI-XC	20131119122100	500	500	W	Y	N	M	388433	7	10613373	Y	46450	Something bad might happen that someone does not like.																				
57	AI-XC	20131119122100	500	500	W	N	N	M	389639	7	10613375	Y	46450	It showed that major cities across America were being  affected by the dust storms.																				
58	AI-XC	20131119122100	500	500	A	N	Y	M	389667	7	10613376	Y	46450	A new disaster has been formed.																				
59	AI-XC	20131119122100	500	500	W	N		F	390064	7	10613378	Y	46450	I'm not sure.. :)																				
60	AI-XC	20131119122100	500	500	B	N	N	M	390761	7	10613380	Y	46450	It shows that to be prepared for a storm and stay in your house,or don't leave the area you are in.																				
61	AI-XC	20131119122100	500	500	NR			M	391031	7	10613382	Y	46450	To show you how capable a dust storm can be in America. Also to start off with the main topic.																				
62	AI-XC	20131119122100	500	500	B	N	N	F	393195	7	10613384	Y	46450	When we see the Statue of Liberty surrounded by a dust storm shows us how thick the dust was and how hard it was to see. because of how high it was. The video tells us that the dust was 10,000 feet.																				
63	AI-XC	20131119122100	500	500	A	N	Y	M	393196	7	10613386	Y	46450	Dust storms hit New York, Chicago, and Boston.																				
64	AI-XC	20131119122100	500	500	W			M	395367	7	10613389	Y	46450	The black cloud of dust went to the city and people moved to the west so that they can plant crops.																				
65	AI-XC	20131119122100	500	500	NR	N		M	396649	7	10613390	Y	46450	the statu of liberty was full with dust																				
66	AI-XC	20131119122100	500	500	W			M	400669	7	10613392	Y	46450	The effect of showing the statue of liberty surrounded by a black cloud of dust is to show how bad the dust storm is and how it effects everyone.																				
67	AI-XC	20131119122100	500	500	B			M	401225	7	10613394	Y	46450	That was when all of the dust had covered Chicago and New York.																				
68	AI-XC	20131119122100	500	500	W	N		F	402613	7	10613396	Y	46450	It set the scean of the time peroid and to tell that it was a little bit imporant.																				
69	AI-XC	20131119122100	500	500	H	N	Y	M	403249	7	10613397	Y	46450	I the dust storms.																				
70	AI-XC	20131119122100	500	500	H	N	N	M	403419	7	10613398	Y	46450	Ships stop at the eastern sea board and polute the sky.																				
71	AI-XC	20131119122100	500	500	W			M	404572	7	10613399	Y	46450	It shiows that dust made it all the way to new York City and Boston.																				
72	AI-XC	20131119122100	500	500	H	N	Y	F	405718	7	10613400	Y	46450	because in 1934 something hit new york city chicago and other places																				
73	AI-XC	20131119122100	500	500	NR			F	406032	7	10613401	Y	46450	it shows the massive size of the dust storm and how far it traveled, which was a long way. the presentation said it traveled as far as NewYork																				
74	AI-XC	20131119122100	500	500	A	N	Y	M	407320	7	10613402	Y	46450	I shows how high up, and thick the dust was in the air.																				
75	AI-XC	20131119122100	500	500	A	N	N	M	408078	7	10613403	Y	46450	Dust storms hit New York, people on ships didn't know what it was and just saw a big black cloud of dust.																				
76	AI-XC	20131119122100	500	500	W	Y	N	F	411097	7	10613405	Y	46450	The balck cloud of dust is a dirt storm. The dirt strom created the giant monster and it mad the sun dry out. It stoped raining cause the sun got to dry																				
77	AI-XC	20131119122100	500	500	H	N	Y	F	415285	7	10613412	Y	46450	In New York it looked like if there was so many storms and seemed as if it was not a very good place to live in.																				
78	AI-XC	20131119122100	500	500	H		Y	F	415512	7	10613415	Y	46450	An effect was that anybody was able to see the statue of liberty.																				
79	AI-XC	20131119122100	500	500	W	N	N	M	416816	7	10613418	Y	46450	"It shows how major this event was because it was affecting a city as big as New York very much. ""Ships stop off the Eastern seaboard not sure what is happening."""																				
80	AI-XC	20131119122100	500	500	H			M	417015	7	10613420	Y	46450	The storm gets worse as the days pass by.																				
81	AI-XC	20131119122100	500	500	A	N	N	M	417699	7	10613422	Y	46450	Showing the statue of liberty surrounded by dust is showing that the dust storms were very damaging to the country and lands																				
82	AI-XC	20131119122100	500	500	B	N	N	F	417988	7	10613424	Y	46450	The effect of the starting presentation is that the4y mintion chigago and other states about how the darkness fills the sky and what the dust storm is now stirring up and coming but they  do not know that .																				
83	AI-XC	20131119122100	500	500	W	N	N	M	417992	7	10613427	Y	46450	They wanted you to get a full idea how big this storm teally was and to show how devistarting it looked.																				
84	AI-XC	20131119122100	500	500	W			M	418867	7	10613429	Y	46450	that our liberty was being taken away because of all the dust																				
85	AI-XC	20131119122100	500	500	W		N	F	419192	7	10613430	Y	46450	In 1934 dust storm's hit new york, chacago, and boston ship's stop of the eastern sea born.																				
86	AI-XC	20131119122100	500	500	NR			F	419200	7	10613432	Y	46450	Was comparing it to.																				
87	AI-XC	20131119122100	500	500	B	N	N	M	419339	7	10613434	Y	46450	It shows how the DUST BOWL effected New york,Chicago,and Boston and workers had to stop ships on the eastern sea board because they didn't know what happen.The DUST STROM was born in 1000 million acre dead zones.																				
88	AI-XC	20131119122100	500	500	B	N	N	F	419573	7	10613436	Y	46450	It is showing us what it looked like when the dust hit  us.																				
89	AI-XC	20131119122100	500	500	W	N	N	F	419602	7	10613438	Y	46450	"It shows that great things turned dark when the great depression and the dust bowl happened. It just made everything diffrent . Going through everything ruining anything it could . "" Powered by high alttitude winds, the monster rips  across the country looking for prey."""																				
90	AI-XC	20131119122100	500	500	W	N	N	M	419684	7	10613440	Y	46450	The effect to start the story with the statue of liberty is because the storm started in new york.																				
91	AI-XC	20131119122100	500	500	B	N	N	F	419912	7	10613442	Y	46450	The effects of starting the presnetation with a scene of the Statue of Liberty surrounded by a black cloud of dust is a bad idea because its just bringing back the tragect moment of history																				
92	AI-XC	20131119122100	500	500	B	N	N	F	419978	7	10613444	Y	46450	The effect is that the the statue of liberty could have fell over.																				
93	AI-XC	20131119122100	500	500	W			F	420427	7	10613446	Y	46450	jhbguivgfy;i																				
94	AI-XC	20131119122100	500	500	H	N	N	M	420619	7	10613448	Y	46450	It has to do with America and the dust bowl was in america and in the backgroun there was alot of dust for the dust bowl.																				
95	AI-XC	20131119122100	500	500	NR			F	421055	7	10613449	Y	46450	hi																				
96	AI-XC	20131119122100	500	500	H			F	421163	7	10613451	Y	46450	Basically they are showing the harsh enviornment, and later in the presentaion they say that the storm had enough electricity to power new york, therefore, they might be refering back to that statement.																				
97	AI-XC	20131119122100	500	500	A	N	Y	F	421958	7	10613453	Y	46450	I believe why the presentation started of with this scene is because it first talked about how darkness falls across America. How the dust storms hit New York and other places. I think this picture was to show how melancholy when the dust stroms hit America. With the black clouds of dust, it wasn't a good thing.																				
98	AI-XC	20131119122100	500	500	W	N	N	M	422159	7	10613455	Y	46450	It shows how far this storm had gone, and that the boaters in the video weren't kidding.																				
99	AI-XC	20131119122100	500	500	NR			F	422671	7	10613457	Y	46450	I think they started the presentation with a photo of the Staue of Liberty surrounded by dust because it shows the intensity of the storm. If the Statue of Liberty was surrounded by dust, it must have been a pretty massive storm. The Statue of Liberty is huge, and for winds to carry dust to that height is pretty serious, not just a gust of wind that moves the dirt around on the sidewalk.																				
100	AI-XC	20131119122100	500	500	W	N	N	M	423199	7	10613458	Y	46450	That was a dust storm that was at New York and millions of top soil was taken from the ground.																				
101	AI-XC	20131119122100	500	500	W	N	N	F	423448	7	10613460	Y	46450	When they started the presentation with the Statue of Liberty surrounded by a black cloud of dust I think it says that everyone has come here for freedom and to get away from harsh conditions, but they had to flee back home anyway. The symbol of peace, librety, and freedom was now surrounded by the worst sand storm, the Dust Bowl.																				
102	AI-XC	20131119122100	500	500	W			M	423678	7	10613462	Y	46450	"It shows that the country was going through a hard time and they could not see the light, but they would have to battle back. As the narrator said ""darkness falls across America. Dust storms hit New York, Chicago, and Boston."""																				
103	AI-XC	20131119122100	500	500	H	N	N	F	425230	7	10613465	Y	46450	They said that darkness felled across america. There explaining that the storm hit other places like New York, chicago,& Boston, & made damage to all of them but they didnt know what was happening. Since the statue of liberty is in New York they want to show the place & how the storm looed liked.																				
104	AI-XC	20131119122100	500	500	A	N	Y	F	425371	7	10613467	Y	46450	The farmers died and got fulled sand in their stomaches. they couldn't farm due to sandstorms.																				
105	AI-XC	20131119122100	500	500	H	N	N	M	425387	7	10613470	Y	46450	It draws attention because its almost hard to believe something like that actually happened.																				
106	AI-XC	20131119122100	500	500	B	N	N	M	425568	7	10613472	Y	46450	The effect was to try and give you a picture in your head about a dust storm happening in the United States.																				
107	AI-XC	20131119122100	500	500	NR	N		M	426675	7	10613474	Y	46450	The dustbowl was big and reached all the way over to New York.																				
108	AI-XC	20131119122100	500	500	NR	N		F	426764	7	10613476	Y	46450	New york got hit by the dust storm and ships had to be canceled.																				
109	AI-XC	20131119122100	500	500	I	N	N	F	427341	7	10613478	Y	46450	What i don't this question!																				
110	AI-XC	20131119122100	500	500	NR			M	429941	7	10613480	Y	46450	Some of the dust storms can get to the northeast part of the United States.																				
111	AI-XC	20131119122100	500	500	NR			F	430483	7	10613482	Y	46450	It can make you have a sence of fear.																				
112	AI-XC	20131119122100	500	500	B			M	432037	7	10613484	Y	46450	To show us how it look back then  Dust storms hit the Midwest farms																				
113	AI-XC	20131119122100	500	500	NR			F	434541	7	10613486	Y	46450	It states that this was a very big problem that effected everbody. That it was also everywhere.																				
114	AI-XC	20131119122100	500	500	A	N	N	M	434807	7	10613488	Y	46450	It gives the presentation a more dramatic effect. It makes the fact that dust storms are dangerous much more real and that It might strike cities and towns																				
115	AI-XC	20131119122100	500	500	H		N	M	435581	7	10613490	Y	46450	It makes the viewer more interested in it																				
116	AI-XC	20131119122100	500	500	H	N	Y	F	436263	7	10613491	Y	46450	The starting of the presentation with the black dust was the eviormeantal diaster																				
117	AI-XC	20131119122100	500	500	W			F	437440	7	10613493	Y	46450	It Is Supposed To Look Like The Dust Storm Is Happing In The Picture. And It is Telling You When The Dust Storm Hit New York, Boston, Chigaco In 1934.																				
118	AI-XC	20131119122100	500	500	H			M	438634	7	10613495	Y	46450	I think that it give it a nice effect becouse it tells me that it was a dark evil thing to happen																				
119	AI-XC	20131119122100	500	500	H			F	439072	7	10613497	Y	46450	Starting off the presentation like that foreshadows the storm. It forshadows  the storm by showing the black cloud (part of a storm) going around the Statue Of Liberty. And the Statue Of Liberty is in America and America has the  plains and this story is about the plains being destroyed by the storm.																				
120	AI-XC	20131119122100	500	500	W	Y		F	439392	7	10613499	Y	46450	The stroms hit new york and the statue of liberty was surronded by the storm.																				
121	AI-XC	20131119122100	500	500	W	Y	N	M	440563	7	10613501	Y	46450	buy 1930 then a like a magnet in mor duct.																				
122	AI-XC	20131119122100	500	500	NR			M	440631	7	10613503	Y	46450	By starting the presentation with a scene of the Statue of Liberty surrounded by a black cloud of dust, it gave the atmosphere that there was going to be a lot of dust and overall an unhappy time for people during the 1930s. The Statue of Liberty represents liberty and freedom, and when the place around the Statue of Liberty is surrounded with thick clouds of dust, it foreshadows disaster and destruction. The whole presentation was about dust and natural disasters forcing people to flee in misery, losing everything they owned. Starting the presentation with  a scene of the Statue of Liberty gave the listener this kind of atmosphere.																				
123	AI-XC	20131119122100	500	500	W	N	N	M	441146	7	10613505	Y	46450	it took ovwe lots of the farmers lands and they lost ots of money and killed many cows witch cost lots of money																				
124	AI-XC	20131119122100	500	500	B			F	441264	7	10613507	Y	46450	It's showing the dust bowl behind the statue of liberaty to show you a example of what dust bowls look like and that dust bowls are real and that that's what  happens when you over farm and that its has spread to other citys too.																				
125	AI-XC	20131119122100	500	500	H			F	441265	7	10613509	Y	46450	I think that the Statue of Liberty was in the begginging of the video because maybe the dust storms hit where the Statue was at and the black dust because maybe it hit where the Statue was at.																				
126	AI-XC	20131119122100	500	500	B			M	441320	7	10613510	Y	46450	"The effect makes the reader want to go on reading to find out why there is dust surrounding the stautue of liberty. by the author saying ""1934 darkness surounds america"" also make the reader want to go on reading."																				
127	AI-XC	20131119122100	500	500	I			F	441326	7	10613512	Y	46450	Cause It Showed That There Was Dust In New York City Too. It Said Dust Storms Hit New York, Chicago, And Boston.																				
128	AI-XC	20131119122100	500	500	H	N	N	M	441397	7	10613514	Y	46450	The presentation explains that in 1930 there was a storm in the Eastern Coast that was raising dust and that all the seaboards were closed.																				
129	AI-XC	20131119122100	500	500	B	N	N	F	441520	7	10613516	Y	46450	They wanted to show the dust of how much fuel the factories used to work for their people.																				
130	AI-XC	20131119122100	500	500	B	N	N	F	441564	7	10613518	Y	46450	it made everything seem more ... visual .																				
131	AI-XC	20131119122100	500	500	NR			F	441731	7	10613520	Y	46450	Darkness falls among america , ships stop off the eastern sea boared to see whats happening, dust storms were born out of a million acre dead zone that is 2,000 miles away.																				
132	AI-XC	20131119122100	500	500	W	N	N	F	442184	7	10613522	Y	46450	The dust had been blown all the way up the north-east section, this was because the Dust Bowl was huge and power.																				
133	AI-XC	20131119122100	500	500	H	N	Y	M	442959	7	10613524	Y	46450	The dust is lifted 10,000 feet in the air.And it goes about 65 mils per hour.																				
134	AI-XC	20131119122100	500	500	B	N	N	F	443574	7	10613525	Y	46450	1934 darkness falls across America , the storms hit New York , Chicago , and boston.																				
135	AI-XC	20131119122100	500	500	NR			F	443648	7	10613527	Y	46450	Seeing the black cloud of dust by the Statue of Liberty you can see it affected many places besides the Midwest. The disaster also affected places like New York and Boston. It made people realize that the storm was really powerful for traveling across the United States.																				
136	AI-XC	20131119122100	500	500	H	N	N	F	443946	7	10613529	Y	46450	Shows where this monsterous storm tookplace and also were it moved to																				
137	AI-XC	20131119122100	500	500	A	N	N	F	444228	7	10613531	Y	46450	It shows that it really affected many people. It shows what danger happened.You see all those black cloud of dust surrounding New York City.It shows how big the storm was, how destructive it was.It shows how it affected that certain place.It was a tragic disaster, that many people will remember.																				
138	AI-XC	20131119122100	500	500	W			M	444715	7	10613533	Y	46450	It creates a darkened mood for the facts soon to come.																				
139	AI-XC	20131119122100	500	500	H	N	N	M	444730	7	10613535	Y	46450	"I thinks the effects are that dust storms are very dangerous.""Darkness falls upon America dust storms hit,New York,Chicago,and Boston."""																				
140	AI-XC	20131119122100	500	500	H	N	N	F	445074	7	10613537	Y	46450	It showed the extent of the dust bowl's distruction.  The presentation told how the dust bowl distroied all of that land.																				
141	AI-XC	20131119122100	500	500	H	N	N	M	445499	7	10613539	Y	46450	that it shows us that there is a strom and that what might be apout the story																				
142	AI-XC	20131119122100	500	500	H	N	Y	F	445500	7	10613541	Y	46450	The image showed us what the narrator meant by describing the storm.																				
143	AI-XC	20131119122100	500	500	H	N	Y	M	445761	7	10613543	Y	46450	There was darkness around the city and it looked like it was a storm was about to begin.																				
144	AI-XC	20131119122100	500	500	W			M	446160	7	10613547	Y	46450	That sandstorm made it hard to breath cause all of the sand and people did not like it so they decided to move to western USA.																				
145	AI-XC	20131119122100	500	500	NR			M	450013	7	10613548	Y	46450	there had been dust storms before in NY chicago and boston but they had not been prepared for what was coming																				
146	AI-XC	20131119122100	500	500	W	Y	N	F	451853	7	10613550	Y	46450	The darkness spread thoughout the U.S.A., the storms hit new york, chicago, and Boston. No one was she what was happening.																				
147	AI-XC	20131119122100	500	500	H	N	N	F	455857	7	10613552	Y	46450	They are no longer able to farm. Then, the great depression comes and you can't pay for your house. They also aren't growing crops anymore.																				
148	AI-XC	20131119122100	500	500	B	N	N	F	456053	7	10613553	Y	46450	The effect of starting the presentation with the scene of the Statue pf Liberty is so you could see how major the dust storm was and how it looked.																				
149	AI-XC	20131119122100	500	500	H	N	N	F	462622	7	10613554	Y	46450	what happen that alot of people seen dark clouds people were not sure abouot what was happening then it just turned out to be a storm later it just cleared up																				
150	AI-XC	20131119122100	500	500	W	N	N	F	463356	7	10613555	Y	46450	It showes that even the land of the free, this huge symbol of the world had experinced major problems along with the rest of the world.  That it wasn't this perfect place were only good things happen to the people that live there.																				
151	AI-XC	20131119122100	500	500	W			F	464336	7	10613556	Y	46450	The effect of starting the presentation with a scene of the Statue of Liberty sorrounded by a black cloud of dust because the dust storm went through New York.																				
152	AI-XC	20131119122100	500	500	W			F	464571	7	10613557	Y	46450	The presentation starts off like that because it wants you to become curious and interested about what the picture is about.																				
153	AI-XC	20131119122100	500	500	A	N	Y	M	464932	7	10613558	Y	46450	to show an example of a dust storm and capture th theme of the story. It also try to show what had happen on New york																				
154	AI-XC	20131119122100	500	500	B	N	N	M	466107	7	10613559	Y	46450	Its so strong it can power up new york																				
155	AI-XC	20131119122100	500	500	NR			F	466454	7	10613560	Y	46450	The dust storms hit New York and the dark clouds are representing the Dust Bowl																				
156	AI-XC	20131119122100	500	500	A	N	Y	M	470657	7	10613561	Y	46450	It shows he scene of what happened out there in the 1930s.																				
157	AI-XC	20131119122100	500	500	P	Y	N	F	473689	7	10613562	Y	46450	The effect of starting the presentation with a scene of the Statue of Liberty is all of the information given in the presentation is about the dust storms and how it effected everyone.																				
158	AI-XC	20131119122100	500	500	H	N	N	F	474469	7	10613563	Y	46450	They showed the Statue Of Liberty because of what happened was so bad and their just showing how bad it was.																				
159	AI-XC	20131119122100	500	500	H			M	474675	7	10613564	Y	46450	a  dust storm hits new york andother parts of the coutry.																				
160	AI-XC	20131119122100	500	500	NR			F	474718	7	10613565	Y	46450	people die and after the black cloud of dust people go into depression																				
161	AI-XC	20131119122100	500	500	W	N	N	M	474793	7	10613566	Y	46450	it showed how there might besomething very bad thathappened because thestatue of liberty is our symbol																				
162	AI-XC	20131119122100	500	500	W	N		F	474795	7	10613567	Y	46450	It was brilliant to use that because it showed where it would be and what happend in a simple beautiful picture.																				
163	AI-XC	20131119122100	500	500	NR			M	475070	7	10613568	Y	46450	it drie dirt getting thrown into  the human body and killing the inceont lifes.																				
164	AI-XC	20131119122100	500	500	W	N	N	M	475207	7	10613569	Y	46450	"It emphasizes the fact that the storms are ripping through and destroying the entire United States viciously. Famous landmarks are being ""destroyed"" and invaded."																				
165	AI-XC	20131119122100	500	500	W	Y	N	M	477263	7	10613570	Y	46450	beca																				
166	AI-XC	20131119122100	500	500	W	N	N	M	477315	7	10613571	Y	46450	framers lost over $2,000																				
167	AI-XC	20131119122100	500	500	W			M	478558	7	10613572	Y	46450	It explains that there is a problem in The United States. Dust is forming creating a dust storm hitting New York Chicago and Boston.																				
168	AI-XC	20131119122100	500	500	W			M	478702	7	10613573	Y	46450	They want to show how big a sandstorm would be compared to New York plus in the vidio it explains that there is enough static electricity to power new york																				
